,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
18,NS,5273,CM,5271,67,7,10,104,2,10,0,9,1,9860,Pavandeep Singh,Not out,1,3,0,0,33.33,null,6,9,null,null,null,2.0,0.0,24.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-22,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211222CMNS_1
14,NS,5273,CM,5271,67,7,10,104,2,10,0,10,0,18597,Shivnarin Rajaratnam,null,null,null,null,null,null,null,null,10,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-22,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211222CMNS_1
7,NS,5273,CM,5271,67,7,10,104,2,10,0,11,0,17587,Sharveen Surendran,null,null,null,null,null,null,null,null,11,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-22,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211222CMNS_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
19,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,1,1,18599,Peter Issac,c Asad Ali b Farrukh Sheraz,23,11,2,1,209.09,null,2,1,null,null,null,2.0,0.0,12.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
11,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,2,1,18097,Santosh Gosavi,c Atiq Ur Rehman b Farrukh Sheraz,2,5,0,0,40,null,6,2,null,null,null,2.0,0.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
8,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,3,1,18089,Chandan Kumar,b Arif Ullah,4,14,0,0,28.57,null,4,3,null,null,null,2.0,0.0,16.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
6,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,4,1,18087,Neranjan Wijesinghe,c Talha rafiq b Muhammad Irfan,8,8,0,0,100,null,4,4,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
21,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,5,1,18605,Fahad Maqsud Ali Khan,c Atiq Ur Rehman b Muhammad Irfan,3,8,0,0,37.5,null,2,5,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
0,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,6,1,10456,Abhishek Deshpande,runout (Asad Ali / Majeed Khan),11,8,2,0,137.5,null,4,6,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
9,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,7,1,18094,Sumanth Kadri Suvarna,Not out,0,4,0,0,0,null,6,7,null,null,null,2.0,0.0,21.0,3.0,10.5,4.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
7,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,8,1,18088,Tanveer Khan,Not out,1,2,0,0,50,null,6,8,null,null,null,2.0,0.0,8.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
5,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,9,0,18085,AR Any,null,null,null,null,null,null,null,null,9,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
18,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,10,0,18598,Nilesh Pagare,null,null,null,null,null,null,null,null,10,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
10,KLS,5310,SPE,5328,70,6,10,69,10,9.6,1,11,0,18095,Muhammad Shoaib Makani,null,null,null,null,null,null,null,null,11,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
13,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,1,1,18212,Farrukh Sheraz,b Santosh Gosavi,0,4,0,0,0,null,4,1,null,null,null,2.0,0.0,9.0,2.0,4.5,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
16,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,2,1,18217,Muhammad Irfan,lbw b Tanveer Khan,6,14,1,0,42.86,null,4,2,null,null,null,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
4,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,3,1,17648,Talha rafiq,lbw b Sumanth Kadri Suvarna,4,5,0,0,80,null,2,3,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
12,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,4,1,18211,Asad Ali,lbw b Sumanth Kadri Suvarna,12,5,2,0,240,null,3,4,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
20,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,5,1,18603,Atiq Ur Rehman,c Peter Issac b Sumanth Kadri Suvarna,0,2,0,0,0,null,2,5,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
3,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,6,1,17599,Akbar Ali,c Muhammad Shoaib Makani b Chandan Kumar,1,2,0,0,50,null,2,6,null,null,null,2.0,0.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
2,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,7,1,17597,Arif Ullah,st Abhishek Deshpande b Peter Issac,10,12,0,0,83.33,null,6,7,null,null,null,2.0,0.0,7.0,1.0,3.5,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
14,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,8,1,18214,Majeed Khan,c Abhishek Deshpande b Peter Issac,10,6,1,0,166.67,null,4,8,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
17,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,9,1,18221,Shakti Singh,b Chandan Kumar,9,7,0,1,128.57,null,6,9,null,null,null,1.0,0.0,14.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
1,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,10,1,17544,Rizwan Haider,runout (Peter Issac / Santosh Gosavi),6,2,1,0,300,null,6,10,null,null,null,2.0,0.0,19.0,0.0,9.5,3.0,0.0,0.0,0.0,0.0,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
15,SPE,5328,KLS,5310,69,10,9.6,70,6,10,0,11,1,18215,Aqib Javed,Not out,1,1,0,0,100,null,4,11,null,null,null,,,,,,,,,,,KLS,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221KLSSPE_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
4,TW,5309,SH,5274,102,5,10,103,2,9.2,1,1,1,17594,Saleh Shadman,c Syed Aziz b Anwar Rahman,37,25,3,2,148,null,2,1,null,null,null,1.0,0.0,18.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
2,TW,5309,SH,5274,102,5,10,103,2,9.2,1,2,1,17559,Md Sulaiman,c Kevin Perera b Nazril Rehman,33,24,0,4,137.5,null,6,2,null,null,null,1.2,0.0,16.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
14,TW,5309,SH,5274,102,5,10,103,2,9.2,1,3,1,18081,Michael Masih,runout (Kevin Perera / D Mogan),11,3,1,1,366.67,null,6,3,null,null,null,2.0,0.0,19.0,1.0,9.5,2.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
12,TW,5309,SH,5274,102,5,10,103,2,9.2,1,4,1,18078,Md Lutfur Rahman Pervej,runout (D Mogan / Mohammad Siyadat Ramli),2,3,0,0,66.67,null,6,4,null,null,null,1.0,0.0,11.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
5,TW,5309,SH,5274,102,5,10,103,2,9.2,1,5,1,17595,Mohsin Zaman,Not out,6,5,1,0,120,null,4,5,null,null,null,2.0,0.0,13.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
13,TW,5309,SH,5274,102,5,10,103,2,9.2,1,6,1,18080,Md Shahidur Rahman,runout (Kevin Perera / Arief Yusof),0,0,0,0,0,null,4,6,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
9,TW,5309,SH,5274,102,5,10,103,2,9.2,1,7,0,18074,Anil Kumar Thakur,null,null,null,null,null,null,null,null,7,null,null,null,2.0,0.0,25.0,1.0,12.5,4.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
8,TW,5309,SH,5274,102,5,10,103,2,9.2,1,8,0,18073,Kazi Nazmul Islam,null,null,null,null,null,null,null,null,8,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
11,TW,5309,SH,5274,102,5,10,103,2,9.2,1,9,0,18076,MD Ahad Hossian,null,null,null,null,null,null,null,null,9,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
10,TW,5309,SH,5274,102,5,10,103,2,9.2,1,10,0,18075,Apurav Krishna Koyande,null,null,null,null,null,null,null,null,10,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
17,TW,5309,SH,5274,102,5,10,103,2,9.2,1,11,0,5947,Abrar Hussain,null,null,null,null,null,null,null,null,11,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
19,SH,5274,TW,5309,103,2,9.2,102,5,10,0,1,1,9857,Syed Aziz,c Saleh Shadman b Michael Masih,27,16,5,0,168.75,null,2,1,null,null,null,2.0,0.0,9.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
16,SH,5274,TW,5309,103,2,9.2,102,5,10,0,2,1,18601,Nazril Rehman,b Anil Kumar Thakur,37,23,5,0,160.87,null,2,2,null,null,null,1.0,0.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
18,SH,5274,TW,5309,103,2,9.2,102,5,10,0,3,1,9856,Ainool Hafizs,Not out,18,12,0,1,150,null,3,3,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
15,SH,5274,TW,5309,103,2,9.2,102,5,10,0,4,1,18600,Mohammad Siyadat Ramli,Not out,4,6,0,0,66.67,null,2,4,null,null,null,1.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
0,SH,5274,TW,5309,103,2,9.2,102,5,10,0,5,0,17533,Kevin Perera,null,null,null,null,null,null,null,null,5,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
21,SH,5274,TW,5309,103,2,9.2,102,5,10,0,6,0,9865,Dhivendran Mogan,null,null,null,null,null,null,null,null,6,null,null,null,2.0,0.0,15.0,0.0,7.5,3.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
7,SH,5274,TW,5309,103,2,9.2,102,5,10,0,7,0,17888,Sidarth Karthik,null,null,null,null,null,null,null,null,7,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
3,SH,5274,TW,5309,103,2,9.2,102,5,10,0,8,0,17583,Shankar Sathish,null,null,null,null,null,null,null,null,8,null,null,null,,,,,,,,,,,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
20,SH,5274,TW,5309,103,2,9.2,102,5,10,0,9,0,9864,Anwar Rahman,null,null,null,null,null,null,null,null,9,null,null,null,2.0,0.0,15.0,1.0,7.5,1.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
1,SH,5274,TW,5309,103,2,9.2,102,5,10,0,10,0,17539,Arief Yusof,null,null,null,null,null,null,null,null,10,null,null,null,1.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
6,SH,5274,TW,5309,103,2,9.2,102,5,10,0,11,0,17803,Muhammad Irfan Ashri,null,null,null,null,null,null,null,null,11,null,null,null,1.0,0.0,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,SH,0,DRR,2021,2021-12-21,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211221TWSH_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
10,CM,5271,SPE,5328,89,5,10,80,7,10,1,1,1,17606,Zubaidi Zulkifle,c Asad Ali b Shakti Singh,1,2,0,0,50,null,4,1,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
6,CM,5271,SPE,5328,89,5,10,80,7,10,1,2,1,17574,Ajeb Khan,c Akbar Ali b Rizwan Haider,39,28,7,0,139.29,null,6,2,null,null,null,2.0,0.0,24.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
19,CM,5271,SPE,5328,89,5,10,80,7,10,1,3,1,9853,Ahmad Faiz,runout (Muhammad Irfan),37,21,4,1,176.19,null,4,3,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
21,CM,5271,SPE,5328,89,5,10,80,7,10,1,4,1,9863,Fitri Sham,b Rizwan Haider,5,5,1,0,100,null,6,4,null,null,null,2.0,1.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
4,CM,5271,SPE,5328,89,5,10,80,7,10,1,5,1,17562,Ammar Hazalan,Not out,3,3,0,0,100,null,3,5,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
20,CM,5271,SPE,5328,89,5,10,80,7,10,1,6,1,9862,Muhammad Wafiq Zarbani,b Rizwan Haider,0,1,0,0,0,null,6,6,null,null,null,2.0,0.0,20.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
0,CM,5271,SPE,5328,89,5,10,80,7,10,1,7,0,17534,Saifullah Malik,null,null,null,null,null,null,null,null,7,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
8,CM,5271,SPE,5328,89,5,10,80,7,10,1,8,0,17598,Norwira Zazmie,null,null,null,null,null,null,null,null,8,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
3,CM,5271,SPE,5328,89,5,10,80,7,10,1,9,0,17548,Harinderjit Singh Sekhon,null,null,null,null,null,null,null,null,9,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
5,CM,5271,SPE,5328,89,5,10,80,7,10,1,10,0,17572,Lokman Nur Hakim Sahar,null,null,null,null,null,null,null,null,10,null,null,null,2.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
1,CM,5271,SPE,5328,89,5,10,80,7,10,1,11,0,17541,Ahmad Akmal Alif Bin-Zainal,null,null,null,null,null,null,null,null,11,null,null,null,2.0,0.0,13.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
13,SPE,5328,CM,5271,80,7,10,89,5,10,0,1,1,18212,Farrukh Sheraz,c Saifullah Malik b Fitri Sham,25,14,6,0,178.57,null,4,1,null,null,null,2.0,0.0,19.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
18,SPE,5328,CM,5271,80,7,10,89,5,10,0,2,1,18603,Atiq Ur Rehman,b Ajeb Khan,6,11,1,0,54.55,null,4,2,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
15,SPE,5328,CM,5271,80,7,10,89,5,10,0,3,1,18216,Muhammad Imran Ali,Retired hurt,13,15,0,1,86.7,null,6,3,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
12,SPE,5328,CM,5271,80,7,10,89,5,10,0,4,1,18211,Asad Ali,c Norwira Zazmie b Lokman Nur Hakim Sahar,6,4,1,0,150,null,3,4,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
9,SPE,5328,CM,5271,80,7,10,89,5,10,0,5,1,17599,Akbar Ali,c Ahmad Akmal Alif Bin-Zainal b Lokman Nur Hakim Sahar,7,4,0,1,175,null,6,5,null,null,null,,,,,,,,,,,CM,0,DRR,2021,2021-12-15,FINISHED,"Kinrara Academy Oval, Kuala Lumpur, Kuala Lumpur",t10,MCA T10 Bash,0,0,0,0,0,0,0,20211215SPECM_1
